"ID","MONTH","MARKET","CLIENT_ID","FIRST_ITER_SCS_CNT","FIRST_ITER_FAIL_CNT","NEXT_ITER_SCS_CNT","NEXT_ITER_FAIL_CNT","OVERALL_SCS_CNT","OVERALL_FAIL_CNT","SCS_PERCENT","IS_ACTIVE","CREAT_DT","CREAT_USER_ID","LAST_UPDT_DT","LAST_UPDT_USER_ID"
26,"02-2025",VA,"3",1264299,67599,1409575,68656,1416045,68675,95,1,2025-06-29 04:55:31.000,SYSTEM,2025-06-29 04:55:31.000,SYSTEM
25,"02-2025",TX,"3",1404420,66193,1518822,69868,1555990,69972,96,1,2025-06-29 04:55:31.000,SYSTEM,2025-06-29 04:55:31.000,SYSTEM
24,"02-2025",TN,"3",850208,30620,863166,30763,863166,30763,97,1,2025-06-29 04:55:31.000,SYSTEM,2025-06-29 04:55:31.000,SYSTEM
23,"02-2025",OH,"3",5675218,198774,5920058,245843,5925384,245900,96,1,2025-06-29 04:55:31.000,SYSTEM,2025-06-29 04:55:31.000,SYSTEM
30,"02-2025",WV,"3",36088,5640,42800,5742,42800,5742,88,1,2025-06-29 04:55:31.000,SYSTEM,2025-06-29 04:55:31.000,SYSTEM
21,"02-2025",NV,"3",354934,24584,461554,34882,465867,34885,93,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
22,"02-2025",NY,"3",14508784,283882,15179877,306503,15200537,311366,98,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
19,"02-2025",NH,"3",384818,33852,406278,41755,406278,41755,91,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
18,"02-2025",NE,"3",2158,385,2158,385,2158,385,85,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
17,"02-2025",NATIONAL,"3",57129,15392,58498,16949,58876,16949,78,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
16,"02-2025",MO,"3",6018008,234899,6594120,284015,6614082,301455,96,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
15,"02-2025",ME,"3",301015,3210,301221,3210,301221,3210,99,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
14,"02-2025",MD,"3",73229,9582,74525,9582,74525,9582,89,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
13,"02-2025",LA,"3",52469,1503,82399,1576,100409,1618,98,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
12,"02-2025",KY,"3",2752696,162675,3227257,194371,3228848,194386,94,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
11,"02-2025",KS,"3",9829,198,9829,198,9829,198,98,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
10,"02-2025",IN,"3",3433179,339448,3666102,341447,3697137,344100,91,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
9,"02-2025",IA,"3",98949,4833,101084,4877,101084,4877,95,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
8,"02-2025",GA,"3",6270480,575242,6853050,633921,6862922,633939,92,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
7,"02-2025",FL,"3",425480,13103,444118,14487,448070,14490,97,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
6,"02-2025",DC,"3",77790,11631,85209,16993,88553,17496,84,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
5,"02-2025",CT,"3",1567404,31880,1603243,32142,1603243,32142,98,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
4,"02-2025",CO,"3",14341135,453827,15678712,494481,15723804,521874,97,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
3,"02-2025",CA,"3",8484663,670554,8961276,698835,8986849,701627,93,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
2,"02-2025",AZ,"3",27506,918,28260,992,28260,992,97,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
1,"02-2025",AR,"3",62009,3628,97209,4941,98666,4956,95,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
20,"02-2025",NJ,"3",375316,14098,423039,16820,434432,17786,96,1,2025-06-29 04:55:30.000,SYSTEM,2025-06-29 04:55:30.000,SYSTEM
