CNT_STATE,ORG_NM,TOT_FILE_CNT,SCS_CNT,FAIL_CNT,REJ_CNT,SKIP_CNT,SCS_PCT_FILE
MD,Physical Therapy First,1,0,0,0,0,0.0
MD,Physician Imaging of Washington Hospital Ctr,2,0,0,0,0,0.0
MD,Planned Parenthood Of Metropolitan Washington Dc,5,1,0,0,0,20.0
MD,Planned Parenthood of Maryland,3,1,0,0,0,33.33
MD,Planned Parenthood of Metropolitan Washington DC,1,0,0,0,0,0.0
MD,Pm Pediatrics Of Maryland,3,1,0,0,0,33.33
MD,Pm Pediatrics of Maryland,1,1,0,0,0,100.0
MD,Portera Rehabilitation,1,1,0,0,0,100.0
MD,Post Acute Health Care Services,3,0,0,0,0,0.0
MD,Precision Orthopedics And Sports Medicine,1,1,0,0,0,100.0
MD,"Precision Orthopedics and Sports Medicine, LLC",4,1,0,0,0,25.0
MD,"Primary Pediatrics, Privia Medical Group",1,0,0,0,0,0.0
MD,Primecare Medicine,1,0,0,0,0,0.0
MD,Privia Medical Group,18,13,0,0,0,72.22
MD,"Privia Medical Group, LLC",2,2,0,0,0,100.0
MD,Professional Services of Holy Cross,4,0,0,0,0,0.0
MD,Professional Svcs Of Holy Cross,2,1,0,0,0,50.0
MD,Professional Svcs of Holy Cross,8,4,0,0,0,50.0
MD,Progressive Physical Therapy,1,0,0,0,0,0.0
MD,Reva,1,1,0,0,0,100.0
MD,Riad Dakheel,1,0,0,0,0,0.0
MD,Seton Medical Group,1,1,0,0,0,100.0
MD,Shady Grove Minimally Invasive Surgery And Gynecology Care,1,1,0,0,0,100.0
MD,Silver Spring Pediatrics,1,1,0,0,0,100.0
MD,Spiras Health of Maryland PC,1,1,0,0,0,100.0
MD,St. Agnes Healthcare,5,2,0,0,0,40.0
MD,"Svetlana Malinsky, Dpm Pc",1,0,0,0,0,0.0
MD,Synergy Medical Group,20,6,2,0,0,30.0
MD,Synergy Medical Group LLC,6,0,0,0,0,0.0
MD,Teladoc Health Medical Group,2,1,0,0,0,50.0
MD,Teladoc PA,5,1,0,0,0,20.0
MD,The Johns Hopkins Hospital,7,4,0,0,0,57.14
MD,The Pediatric Group,1,0,0,0,0,0.0
MD,The Retina Group Of Washington Pc,1,0,0,0,0,0.0
MD,"The Retina Group of Washington, PC",7,0,0,0,0,0.0
MD,The Wellness Sourcellc,1,0,0,0,0,0.0
MD,Therapy Associates,2,1,0,0,0,50.0
MD,Three Lower Counties Community Services,2,2,0,0,0,100.0
MD,TidalHealth Geriatrics,2,1,0,0,0,50.0
MD,"TidalHealth Specialty Care, LLC",17,10,0,0,0,58.82
MD,Tidalhealth Endocrinology,1,1,0,0,0,100.0
MD,Tidalhealth Gastroenterology,4,0,0,0,0,0.0
MD,Tidalhealth Physician Network,3,2,0,0,0,66.67
MD,Tristate Neurology,1,1,0,0,0,100.0
MD,"Trusted Doctors, Llc- Klebanow & Assoc./Behavioral Health",1,1,0,0,0,100.0
MD,U M Otorhinolaryngology-Head & Neck Surgery,117,23,21,0,21,19.66
MD,Umcmg Tate Cancer Center,7,0,0,0,0,0.0
MD,Union Cardiology,1,0,0,0,0,0.0
MD,Union Hospital of Cecil City,21,20,0,0,0,95.24
MD,Union Hospital of Cecil County,1,0,0,0,0,0.0
MD,Unity Health Care,11,6,0,0,0,54.55
MD,University Of Maryland Community Medical Group Inc,16,4,1,0,1,25.0
MD,University of MD Comm Med,9,2,1,0,1,22.22
MD,University of MD Orthopaedic Associates,1,0,0,0,0,0.0
MD,University of Maryland St Joseph,1,1,0,0,0,100.0
MD,Upper Chesapeake Cardiology,1,1,0,0,0,100.0
MD,Varahe Health Services,1,0,0,0,0,0.0
MD,"WHITE OAK PEDIATRICS DRS. BATTIATA & IMPEDUGLIA, P.A.",5,3,0,0,0,60.0
MD,Wellave,2,2,0,0,0,100.0
ME,9AMHEALTH MEDICAL GROUP PA,3,0,0,0,0,0.0
ME,Acadia Healthcare,2,2,0,0,0,100.0
ME,Acadia Healthcare Methadone Clinic,1,1,0,0,0,100.0
ME,Acadia Hospital,1,1,0,0,0,100.0
ME,Add New Provider; was supposed to get loaded from app# PR-156692. WL sent but never loaded in SPS,2,0,0,0,0,0.0
ME,Alma Community Network,3,3,0,0,0,100.0
ME,Alma Communitynetwork,2,0,1,0,0,0.0
ME,Androscoggin Home Health Service,2,0,0,0,0,0.0
ME,Androscoggin Home Health Services,1,1,0,0,0,100.0
ME,Aware Recovery Care,1,1,0,0,0,100.0
ME,"BLUEWATER EMERGENCY PARTNERS OF BRUNSWICK, LLC",4,1,0,0,0,25.0
ME,BRIDGTON HOSPITAL,8,3,0,0,0,37.5
ME,Back In Motion Physical Therapy,2,1,0,0,0,50.0
ME,Baxter Occupational and Physical Therapy LLC,1,1,0,0,0,100.0
ME,Belfast Bay Radiology,1,0,0,0,0,0.0
ME,Belgrade Regional Health Center,1,0,0,0,0,0.0
ME,Belonging Medical Gr Oup PLLC,1,0,0,0,0,0.0
ME,Bluewater Emergency Partners of Brunswick,4,1,0,0,0,25.0
ME,Brenda Kelleher,1,0,0,0,0,0.0
ME,Bridgton Hospital,2,1,0,0,0,50.0
ME,"CEC, LLC",2,2,0,0,0,100.0
ME,CONVENIENTMD - FFS UC LLC,4,3,0,0,0,75.0
ME,CONVENIENTMD LLC,5,2,0,0,0,40.0
ME,Calais Community Hospital,2,0,0,0,0,0.0
ME,Cec,3,1,0,0,0,33.33
ME,Central Maine Medical Center,16,10,0,0,0,62.5
ME,Cfhc PC,1,1,0,0,0,100.0
ME,Charles A Dean Memorial Hospital & Nursing Home,5,1,0,0,0,20.0
ME,Chest Medicine Associates,1,0,0,0,0,0.0
ME,Circle Medical Care Group,2,1,0,0,0,50.0
ME,City of Caribou,8,0,0,0,0,0.0
ME,Coastal Kids Occupational Therapy,1,1,0,0,0,100.0
ME,Community Clinical Services,2,1,0,0,0,50.0
ME,Convenientmd,3,3,0,0,0,100.0
ME,Convenientmd Ffs Uc,2,0,0,0,0,0.0
ME,Dayton Osteopathic Hospital,1,1,0,0,0,100.0
ME,Deabay Mobile Physical Therapy,1,1,0,0,0,100.0
ME,Dhmn-Cc,1,0,0,0,0,0.0
ME,Downeast Orthopedic Associates,1,0,0,0,0,0.0
ME,Dr Katherine M Casale,1,1,0,0,0,100.0
ME,Eastern Maine Healthcare Systems,5,1,0,0,0,20.0
ME,Eastern Maine Healthcare Systems Inland Hospital,4,2,0,0,0,50.0
ME,Eastern Maine Medical Center,12,7,0,0,0,58.33
ME,Eastport Health Care,5,2,2,0,2,40.0
ME,Eat Play Grow OT,2,1,0,0,0,50.0
ME,Evergreen Senior Healthcare of Maine,1,0,0,0,0,0.0
ME,Family Medicine Institute,1,1,0,0,0,100.0
ME,Fish River Rural Health,8,4,0,0,0,50.0
ME,Fish River Rural Health Center,3,2,0,0,0,66.67
ME,Forefront Dermatology - New Hampshire,1,0,0,0,0,0.0
ME,"Forza Physical Therapy, LLC",3,2,0,0,0,66.67
ME,Full Circle America,1,1,0,0,0,100.0
ME,Gray Urgent Care,1,0,0,0,0,0.0
ME,Grow Healthcaregroup,1,1,0,0,0,100.0
ME,Hammond Associates,1,1,0,0,0,100.0
ME,Harrington Family Health Ctr,2,1,0,0,0,50.0
ME,"Headway New Jersey Behavioral Health Services, P.C.",10,7,0,0,0,70.0
ME,Health Access Network,3,0,0,0,0,0.0
ME,Health Affiliates Maine,10,2,0,0,0,20.0
ME,Health Affiliates Maine LLC,8,3,0,0,0,37.5
ME,Healthreach Community Health Centers,9,6,0,0,0,66.67
ME,Hospital Medicine Services Of Maine,1,1,0,0,0,100.0
ME,Impact Health Me,1,0,0,0,0,0.0
ME,Inland Hospital,4,4,0,0,0,100.0
ME,"InterMed, P.A.",7,2,0,0,0,28.57
ME,Intermed,8,4,1,0,1,50.0
ME,Island Family Medicine,3,1,0,0,0,33.33
ME,Jennifer D Daly Lcsw,2,1,0,0,0,50.0
ME,John P Herzog DO,1,1,0,0,0,100.0
ME,Karen E Cole FNP,5,0,0,0,0,0.0
ME,Karen M Benezra Do,1,1,0,0,0,100.0
ME,Katahdin Valley Health Center,30,7,0,0,0,23.33
ME,Kayla Kim,1,1,0,0,0,100.0
ME,Kennebec Anesthesia Associates,2,0,0,0,0,0.0
ME,Kittery Optometric Associates,2,0,0,0,0,0.0
ME,Knowledge Health Medical (Khealth Affiliates),2,0,0,0,0,0.0
ME,Lighthouse Family And Ankle Center PC,2,1,0,0,0,50.0
ME,MARTINS POINT HEALTH CARE,22,5,0,0,0,22.73
ME,Maine Center For Cancer Medicine,2,0,0,0,0,0.0
ME,"Maine Center for Cancer Medicine & Blood Disorders, PA",6,1,0,0,0,16.67
ME,Maine Coast Memorial Hospital,6,4,0,0,0,66.67
ME,Maine Medical Center,5,2,0,0,0,40.0
ME,Maine Medical Services LLC,1,1,0,0,0,100.0
ME,Maine Optometry,2,0,0,0,0,0.0
ME,MaineHealth,151,32,0,0,0,21.19
ME,Mainegeneral Medical Ctr,4,3,0,0,0,75.0
ME,Mainehealth,100,29,1,0,1,29.0
ME,Maritime Radiology Associates Pc,1,0,0,0,0,0.0
ME,Marjorie Nolan Cohn,4,2,0,0,0,50.0
ME,Martin's Point Health Care,22,8,0,0,0,36.36
ME,Med-El Corporation,5,0,0,0,0,0.0
ME,Mercy Hosp Emerg Dept Prof Svcs,4,0,2,0,2,0.0
ME,Mercy Hospital,19,12,0,0,0,63.16
ME,Michael Scheib,1,1,0,0,0,100.0
ME,Midcoast Medicine & Wellness PC,1,1,0,0,0,100.0
ME,Midi Health PC,2,0,0,0,0,0.0
ME,Millinocket Regional Hospital,8,3,1,0,0,37.5
ME,Morning Bird Nutrition,1,0,0,0,0,0.0
ME,Mrh Corp,14,3,0,0,0,21.43
ME,Murray Kathryn,1,1,0,0,0,100.0
ME,National Biological Corporation,1,1,0,0,0,100.0
ME,National Doula Network,1,0,0,0,0,0.0
ME,"New Jersey Birdie Health, P.C.",3,1,0,0,0,33.33
ME,New Roots Nutrition Counseling,2,1,0,0,0,50.0
ME,Northern Light AR Gould Hospital,9,2,0,0,0,22.22
ME,Northern Light Acadia Hospital,1,1,0,0,0,100.0
ME,Northern Light Blue Hill Hospital,2,1,0,0,0,50.0
ME,Northern Light Eye Care,5,3,0,0,0,60.0
ME,Northern Light Maine Coast Hospital,8,4,0,0,0,50.0
ME,Northern Maine Medical Center,1,1,0,0,0,100.0
ME,Northwoods Healthcare,2,1,0,0,0,50.0
ME,Orthopaedic Associates of Maine,1,1,0,0,0,100.0
ME,Palliative Care Consultants PC,3,2,0,0,0,66.67
ME,Pediatric Associates of Lewiston,4,0,1,0,1,0.0
ME,Penobscot Community Health Center,16,3,0,0,0,18.75
ME,Penobscot Community Health Ctr,15,4,1,0,1,26.67
ME,Penobscot Valley Hospital,2,0,0,0,0,0.0
ME,Physicians At Memorial Hospital,1,0,0,0,0,0.0
ME,Pines Health Services,9,3,0,0,0,33.33
ME,Pinnacle Rehabilitation Network,1,1,0,0,0,100.0
ME,Planned Parenthood Of Northern New England,1,0,0,0,0,0.0
ME,Plastic & Hand Surgical Associates,1,1,0,0,0,100.0
ME,Post Acute Specialists,1,0,0,0,0,0.0
ME,Preferred Therapy Outpatient Services of Me,3,1,0,0,0,33.33
ME,Pursuecare Me,2,0,0,0,0,0.0
ME,Radiology Consultants of Maine,1,1,0,0,0,100.0
ME,Radiology Professionals,1,1,0,0,0,100.0
ME,Recover Together,3,1,0,0,0,33.33
ME,Redington Fairview Hospital,2,1,0,0,0,50.0
ME,Redington-Fairview General Hospital,1,1,0,0,0,100.0
ME,Rightmove Physical Therapy Services PLLC,1,0,0,0,0,0.0
ME,Robert Marriott Med Corp,3,1,0,0,0,33.33
ME,Rula Health,3,1,0,0,0,33.33
ME,Rumford Hospital,3,1,0,0,0,33.33
ME,SEBASTICOOK VALLEY HEALTH,13,6,0,0,0,46.15
ME,SaVida Health PC,1,1,0,0,0,100.0
ME,Saco Bay Orthopaedic & Sports PT,2,1,0,0,0,50.0
ME,Saco Bay Orthopaedic & Sports Physical Therapy,1,0,0,0,0,0.0
ME,Saco Bay Orthopaedic Sports Physical Therapy,1,1,0,0,0,100.0
ME,Sacobay Kids Pediatric Therapy,1,1,0,0,0,100.0
ME,Sacopee Valley Health Center,2,0,0,0,0,0.0
ME,Seacoast Emergency Physicians Pc,2,2,0,0,0,100.0
ME,Sebasticook Family Doctors,3,1,0,0,0,33.33
ME,Sebasticook Valley Health,5,3,0,0,0,60.0
ME,Sebasticook Valley Hospital,4,1,0,0,0,25.0
ME,Seen Medical Group P.A.,2,1,0,0,0,50.0
ME,Shayne J Croy Lcsw,1,0,0,0,0,0.0
ME,Sleep Reset Medical Group,2,1,0,0,0,50.0
ME,Sondermind Provider Network,3,3,0,0,0,100.0
ME,Sondermind Providernetwork,2,0,0,0,0,0.0
ME,Sound Physicians Massachusetts Inc,2,1,0,0,0,50.0
ME,Specialists In Medical Imaging Sc,6,2,0,0,0,33.33
ME,Spectrum Healthcare Partners,1,1,0,0,0,100.0
ME,Spurwink School,1,1,0,0,0,100.0
ME,Spurwink Services Inc,1,1,0,0,0,100.0
ME,St Joseph Hospital,2,0,0,0,0,0.0
ME,St Marys Regional Medical Center,4,2,0,0,0,50.0
ME,The Aroostook Medical Center,6,1,0,0,0,16.67
ME,The Center For Bodies In Balance,1,1,0,0,0,100.0
ME,The Counseling Center of Nashua,5,1,0,0,0,20.0
ME,The Doula Network,2,2,0,0,0,100.0
ME,The Slp By The Sea,1,0,0,0,0,0.0
ME,The Spurwink School,7,5,0,0,0,71.43
ME,"Therapy Shoppe, LLC",1,1,0,0,0,100.0
ME,"Therapy Shoppe, Llc",2,1,0,0,0,50.0
ME,Town of Albion,2,0,0,0,0,0.0
ME,True North Anesthesia,2,1,0,0,0,50.0
ME,Understood Care,2,0,0,0,0,0.0
ME,Valley Eye Care Associates,1,0,0,0,0,0.0
ME,Visavis Health Care Medical Group of Me PLLC,2,1,0,0,0,50.0
ME,WJG Multispecialty Clinic PC,2,2,0,0,0,100.0
ME,Wiggle Worms Pediatric Physical Therapy,1,1,0,0,0,100.0
ME,X-Ray Professional Assoc,1,1,0,0,0,100.0
ME,York Hospital,3,1,0,0,0,33.33
MO,9amhealth Medical Group of California PC,2,1,0,1,0,50.0
MO,A & M Medical & Diagnostic,1,1,0,0,0,100.0
MO,A & M Medical &amp; Diagnostic,1,1,0,0,0,100.0
MO,"ASCENTIST PHYSICIANS GROUP, LLC",10,6,0,0,0,60.0
MO,Abcde Test,2,0,0,1,0,0.0
MO,Access Family Care,13,2,0,0,0,15.38
MO,Adapt of Missouri LLC,3,2,0,0,0,66.67
MO,Advanced Family Eye Care,4,0,0,0,0,0.0
MO,Advanced Orthopedic Specialists,1,1,0,0,0,100.0
MO,Advanced Radiology Consultants Of Kansas City,1,0,0,0,0,0.0
MO,Advanced Radiology Consultants of Kansas City,1,1,0,0,0,100.0
MO,Advanced Senior Care,3,2,1,0,1,66.67
MO,"Advocates For A Healthy Community, Inc",4,0,0,0,0,0.0
MO,Affinia Healthcare,26,13,0,0,0,50.0
MO,Allergy And Asthma Care Ltd,1,1,0,0,0,100.0
MO,Alma Community Network,3,3,0,0,0,100.0
MO,Alma Communitynetwork,2,1,0,0,0,50.0
MO,American Multispecialty Group,2,1,0,0,0,50.0
MO,American Oncology Partner,2,2,0,0,0,100.0
MO,American Specialty Health Group,3,0,0,0,0,0.0
MO,Apex Physical Therapy,1,1,0,0,0,100.0
MO,Apollo Healthcare,2,1,0,0,0,50.0
MO,Apria Healthcare,1,1,0,0,0,100.0
MO,Arc Physical Therapy Plus,3,1,0,0,0,33.33
MO,Arch Neurosurgery,2,0,0,0,0,0.0
MO,Archway Orthopedics And Hand Surgery,1,0,0,0,0,0.0
MO,Arnold P T And Sports Med,1,1,0,0,0,100.0
MO,"Arnold Physical Therapy & Sports Medicine, LLC",2,1,0,0,0,50.0
MO,Arnold Physical Therapy And Sports Medicine,7,6,0,0,0,85.71
MO,Arthur Center,7,2,0,0,0,28.57
MO,Ascentist Physicians Group,2,0,0,0,0,0.0
MO,Aspire365 Missouri,1,0,0,0,0,0.0
MO,Aspire365 Missouri LLC,7,2,1,0,1,28.57
MO,"Atchison Community Health Clinic, Inc.",1,1,0,0,0,100.0
MO,Athletico Physical Therapy,2,0,0,0,0,0.0
MO,Attigo Infusion Missouri,1,0,0,0,0,0.0
MO,Attigo Infusion Missouri LLC,1,1,0,0,0,100.0
MO,Audiology And Hearing Center Of Farmingt,1,1,0,0,0,100.0
MO,Audiology And Hearing Center of Farmingt,1,1,0,0,0,100.0
MO,BJC HealthCare - MBMC,2,1,0,0,0,50.0
MO,BLESSING HOSPITAL,8,5,0,0,0,62.5
MO,Babar Enterprises,2,0,0,0,0,0.0
MO,Baby And Child Associates,4,1,0,0,0,25.0
MO,Barnes Jewish Hospital,27,1,2,0,2,3.7
MO,Barton County Physical Therapy And Wellness,2,1,0,0,0,50.0
MO,Baxter County Regional Hospital,6,1,0,0,0,16.67
MO,Baxter Health Clinics,6,3,0,0,0,50.0
MO,Baxter Regional Behavioral Health,2,0,0,0,0,0.0
MO,Bennettjulie,1,1,0,0,0,100.0
MO,Betty Jean Kerr People's Health Centers,2,0,0,0,0,0.0
MO,Big Springs Medical Assoc. DBA Missouri Highlands Health Care,4,1,0,0,0,25.0
MO,Big Springs Medical Association,2,1,0,0,0,50.0
MO,Blessing Fast Care,17,1,0,0,0,5.88
MO,Blessing Fastcare,4,0,0,0,0,0.0
MO,Blessing Hands Home Care LLC,1,0,0,0,0,0.0
MO,Blessing Health Hannibal,4,1,2,0,2,25.0
MO,Blessing Hospital,24,12,0,0,0,50.0
MO,Blessingcare Corporation,1,0,0,0,0,0.0
MO,Blissful Beginnings Doula Services,1,0,0,0,0,0.0
MO,Bodenhamer Eye Consultants,3,0,0,0,0,0.0
MO,"Boone Physician Services, LLC",16,1,1,0,1,6.25
MO,Bowling Green Medical Group,2,1,0,0,0,50.0
MO,Branz Nutrition Counseling,2,0,0,0,0,0.0
MO,Brave Health Medical Group,1,0,0,0,0,0.0
MO,Brmc Family Clinic,3,0,0,0,0,0.0
MO,Burrell Behavioral Health,34,8,11,0,1,23.53
MO,Burrell Behavioral Health Inc,15,2,6,0,0,13.33
MO,"Burrell, Inc.",7,1,2,0,0,14.29
MO,CMH Professional Group,9,3,0,0,0,33.33
MO,COMPLEXCARE MEDICAL GROUP MIDWEST M PLLC,2,2,0,0,0,100.0
MO,Cameron Regional Medical Ctr,3,0,0,0,0,0.0
MO,Cape Family Medical,2,1,0,0,0,50.0
MO,"Capital Anesthesia Solutions of Missouri, PLLC",11,4,0,0,0,36.36
MO,"Cardio-Pulmonary Associates, LLC",1,1,0,0,0,100.0
MO,Cardiothoracic Surgery,2,0,0,0,0,0.0
MO,"Cardiothoracic Surgery, LLC",1,1,0,0,0,100.0
MO,CareSTL Health,21,12,0,0,0,57.14
MO,Carestaf,1,1,0,0,0,100.0
MO,Cassville Medical Care Associates,2,1,0,0,0,50.0
MO,Cedar County Memorial Hospital,6,2,0,0,0,33.33
MO,Central Ozarks Medical Center,7,2,0,0,0,28.57
MO,Centrec Care,2,1,0,0,0,50.0
MO,Cep America,8,3,0,0,0,37.5
MO,Ch Specialty Services Mo,5,3,0,0,0,60.0
MO,Charles Retina Institute Pc,1,1,0,0,0,100.0
MO,"Chesterfield Cardiology Care, LLC",1,1,0,0,0,100.0
MO,"Chesterfield Internal Medicine & Rheumatology, LLC",1,1,0,0,0,100.0
MO,Children's Mercy -Community Choice Pediatrics,1,0,0,0,0,0.0
MO,Children's Mercy-Redwood Pediatrics,1,1,0,0,0,100.0
MO,Children's Therapy Services,2,2,0,0,0,100.0
MO,Childrens Home Socie Ty of Missouri,1,1,0,0,0,100.0
MO,Childrens Mercy Community Choice Pediatrics,4,1,0,0,0,25.0
MO,Childrens Therapy Services,4,1,0,0,0,25.0
MO,Chiro One Wellness Center of Central West End,1,0,0,0,0,0.0
MO,Chiro One Wellnesscenter of St Charles,2,1,0,0,0,50.0
MO,Citizens Memorial Healthcare,2,1,0,0,0,50.0
MO,Citizens Memorial Healthcare Clinics,14,6,1,0,1,42.86
MO,Citizens Memorial Hospital District,1,1,0,0,0,100.0
MO,Clay Platte Family Medicine Clinic PC,2,1,0,0,0,50.0
MO,Clinic Central Billing Office,1,1,0,0,0,100.0
MO,"Clinic of Internal Medicine, LLC",1,1,0,0,0,100.0
MO,Cmh Professional Group,5,3,0,0,0,60.0
MO,Cobblestone Collective,1,0,0,0,0,0.0
MO,Cogent Healthcare of Missouri,2,1,0,0,0,50.0
MO,Columbia Mo Vamc,4,2,0,0,0,50.0
MO,Comfort Medical,2,0,0,0,0,0.0
MO,Community Counseling Center,5,1,3,0,3,20.0
MO,Compass Health,12,7,1,0,1,58.33
MO,Compass Health Inc,16,14,0,0,0,87.5
MO,Compassus of Missouri II LLC DBA  Compassus St. Louis,1,1,0,0,0,100.0
MO,Complete Family Medicine,1,0,0,0,0,0.0
MO,Complete Infusion Solutions,6,1,1,0,1,16.67
MO,"Complete Infusion Solutions, LLC",5,3,0,0,0,60.0
MO,"Complex Illness Management of St. Lukes, LLC",1,1,0,0,0,100.0
MO,Comprehensive Eye Care Ltd,1,1,0,0,0,100.0
MO,Concerto Missouri Llc,3,0,2,0,2,0.0
MO,"Conway Internists, LLC",1,1,0,0,0,100.0
MO,Cor Cordium Counseling,1,0,0,0,0,0.0
MO,Cornerstone Psychological Services,5,3,0,0,0,60.0
MO,Counseling Assoc of The Four States,1,0,1,0,0,0.0
MO,Counseling Group of The Ozarks,1,0,0,0,0,0.0
MO,Counseling With Morgan,1,0,0,0,0,0.0
MO,Cox Adult Psychiatric Unit,3,0,1,0,1,0.0
MO,Cox Barton County Hospital,5,1,2,0,0,20.0
MO,Cox Health Center Buffalo,2,1,0,0,0,50.0
MO,Cox Medical Center Branson,1,1,0,0,0,100.0
MO,Cox Monett Urgent Care,3,1,0,0,0,33.33
MO,Cox North,31,11,1,0,0,35.48
MO,Cox Regional Services,2,0,0,0,0,0.0
MO,CoxHealth Women's Center Branson,1,1,0,0,0,100.0
MO,Coxhealth Cardiovascular Services,9,4,5,0,5,44.44
MO,Coxhealth East Battlefield Clinic,1,0,0,0,0,0.0
MO,Coxhealth Pediatric Specialities Clinics,1,0,0,0,0,0.0
MO,Coxhealth Urgent Care Branson Hills,2,2,0,0,0,100.0
MO,Coxhealth Vascular Surgery And Medicine,2,0,0,0,0,0.0
MO,Coxhealth Weight Loss And Advanced Surgery Ctr,4,3,0,0,0,75.0
MO,"Creve Coeur Family Medicine, LLC",1,1,0,0,0,100.0
MO,Curana Health of Missouri - Kansas,6,3,0,0,0,50.0
MO,Curators of the University of Missouri,22,8,0,0,0,36.36
MO,Curtis 4 Care Family Practice,1,0,0,0,0,0.0
MO,Deer Oaks Mental Health Assoc,1,0,0,0,0,0.0
MO,Deer Oaks Mentalhealth Assoc,9,1,0,0,0,11.11
MO,Dent County Health Center,4,0,0,0,0,0.0
MO,Dermatology And Skin Cancer Specialists,1,0,0,0,0,0.0
MO,Diagnostic Imaging Center,2,1,0,0,0,50.0
MO,Digestive Consultants,1,0,0,0,0,0.0
MO,"Digestive Consultants, LLC",1,1,0,0,0,100.0
MO,Digestive Health,2,0,0,0,0,0.0
MO,Dimmick Laughlin Dermatology,1,0,0,0,0,0.0
MO,Douglas County Public Health Services Group,2,1,0,0,0,50.0
MO,Dr Sam Hawatmeh MD PC,2,1,0,0,0,50.0
MO,Drx East Missouri Providers PC,2,2,0,0,0,100.0
MO,Dynamic Strides Therapy,1,0,0,0,0,0.0
MO,Eagle Vision Eye Care,2,0,0,0,0,0.0
MO,East Missouri Action Agency INC Womens Wellness,1,0,0,0,0,0.0
MO,Easter Seals Midwest,4,1,1,0,1,25.0
MO,Elite Physical Therapy,5,5,0,0,0,100.0
MO,Elite Physical Therapy of Creve Coeur,12,4,0,0,0,33.33
MO,Elite Physical Therapy of Ofallon,8,6,0,0,0,75.0
MO,"Elite Physical Therapy, LLC",1,1,0,0,0,100.0
MO,Elizabeth A Zeilenga,1,1,0,0,0,100.0
MO,Elpis Pain Management Center,1,0,0,0,0,0.0
MO,Emergent Learning Center,1,1,0,0,0,100.0
MO,"EmpowerMe Rehabilitation Missouri, LLC",4,1,0,0,0,25.0
MO,"EmpowerMe Wellness Kansas City, LLC",1,1,0,0,0,100.0
MO,Empowerme Rehabilitation Missouri,2,2,0,0,0,100.0
MO,Empowerme Wellness Kansas City,1,0,0,0,0,0.0
MO,"Endocrine Associates, LLC",3,1,2,0,2,33.33
MO,Epiphany Dermatology Of Missouri,2,2,0,0,0,100.0
MO,Epiphany Dermatology of Missouri,1,0,0,0,0,0.0
MO,Excel Anesthesia,1,1,0,0,0,100.0
MO,Excelsior Springs Hospital,1,0,0,0,0,0.0
MO,Faith Community Health Center,1,0,0,0,0,0.0
MO,Family Care Health Center Forest Park,2,1,0,0,0,50.0
MO,Family Care Health Centers,14,7,0,0,0,50.0
MO,Family Care Health Ctrs,1,1,0,0,0,100.0
MO,Family Counseling Center,4,1,0,0,0,25.0
MO,Family Medical Care Center,1,0,0,0,0,0.0
MO,Family Medicine Slmg South,2,0,0,0,0,0.0
MO,Fastdoc Urgent Care,2,1,0,0,0,50.0
MO,Feeding Friends Therapy Services,1,1,0,0,0,100.0
MO,"Fenton Family Physicians, LLC",1,1,0,0,0,100.0
MO,Foot Health Centers,2,1,0,0,0,50.0
MO,Foot Specialists Okc,1,0,0,0,0,0.0
MO,Fordland Clinic,5,2,2,0,2,40.0
MO,Forefront Telecare,1,1,0,0,0,100.0
MO,Four Rivers Community Health Center,1,1,0,0,0,100.0
MO,Francelle Neal,1,1,0,0,0,100.0
MO,Fredericktown Vision Ctr,1,0,0,0,0,0.0
MO,Freeman Health System,54,15,11,0,11,27.78
MO,Gainesville Medical Clinic,18,2,0,0,0,11.11
MO,Galen Inpatient Physicians,2,1,0,0,0,50.0
MO,Gomelb Vascular,4,1,0,0,0,25.0
MO,Grand River Medical Clinic,1,1,0,0,0,100.0
MO,Graymont Equipment Distribution,3,0,0,0,0,0.0
MO,Great Mines Health Center,18,6,0,0,0,33.33
MO,Haley E Walker Lpc,2,0,0,0,0,0.0
MO,Hannibal Regional Hospital,1,1,0,0,0,100.0
MO,Hannibal Regional Hospital Physicians,4,2,0,0,0,50.0
MO,Hannibal Regional Medical Group Im Family Pediatrics,5,3,0,0,0,60.0
MO,Harrison County Community Hospital District,3,1,0,0,0,33.33
MO,Hazel Health Services,1,1,0,0,0,100.0
MO,Hcc Network,2,1,0,0,0,50.0
MO,Hcr Health,1,1,0,0,0,100.0
MO,"Healthpro Heritage Rehab and Fitness, LLC",1,0,0,0,0,0.0
MO,Healthsource Chiropractic of St Peters,2,0,0,0,0,0.0
MO,"Hearing Health USA, LLC",1,0,0,0,0,0.0
MO,Hearing Health Usa,3,2,0,0,0,66.67
MO,Heart Care Institute,1,1,0,0,0,100.0
MO,Heart Care Specialists LLC,1,0,0,0,0,0.0
MO,Heart Health Specialists,2,1,0,0,0,50.0
MO,"Heart Health Specialists, LLC",2,1,0,0,0,50.0
MO,Heartland Kidney And Dialysis Center,1,1,0,0,0,100.0
MO,Heartland Regional Medical Center,10,2,0,0,0,20.0
MO,Heartland Regional Medical Ctr,4,1,0,0,0,25.0
MO,Highlands Oncology Group,1,0,0,0,0,0.0
MO,Hill Vision Services,5,1,0,0,0,20.0
MO,Hinton Healthcare Group,5,2,0,0,0,40.0
MO,Hometown Pediatrics of Joplin,2,2,0,0,0,100.0
MO,Honour Brite,12,3,2,0,2,25.0
MO,"Honour Brite, LLC",4,2,0,0,0,50.0
MO,Hope Headache And Neuro Llc,1,1,0,0,0,100.0
