CNT_STATE,ORG_NM,RUN_NO,TOT_FILE_CNT,SCS_CNT,SCS_PCT_FILE
NJ,St. Christopher's Pediatric Assoc Cardiology Pottstown,1,1,1,100.0
NJ,Stc Pediatrics,1,4,3,75.0
NJ,Success TMS Professional Services New Jersey LLC,1,3,2,66.67
NJ,Success TMS Professional Services New Jersey LLC,2,1,0,0.0
NJ,Summit Medical Group,1,6,2,33.33
NJ,Summit Medical Group,2,1,1,100.0
NJ,Summit Medical Group PA,1,7,4,57.14
NJ,Summit Medical Group PA,2,3,1,33.33
NJ,Summit Medical Group PA,3,1,0,0.0
NJ,Summit Medical Group PA,4,1,0,0.0
NJ,Summit Medical Group PA,5,1,1,100.0
NJ,Tapestry Telehealth Pllc,1,1,0,0.0
NJ,Tapestry Telehealth Pllc,2,1,0,0.0
NJ,The Medical Group Of New Jersey,1,2,1,50.0
NJ,The Medical Group Of New Jersey,2,1,1,100.0
NJ,The Medical Group of New Jersey,1,3,1,33.33
NJ,The Medical Group of New Jersey,2,2,2,100.0
NJ,Titan Health Partners,1,3,2,66.67
NJ,Titan Health Partners,2,1,1,100.0
NJ,Titan Health Partners LLC,1,7,5,71.43
NJ,Titan Health Partners LLC,2,2,2,100.0
NJ,"UNIVERSITY UROGYNECOLOGY ASSOCIATION, PC",1,1,1,100.0
NJ,URGI-MED FAMILY MEDICAL CENTER,1,3,2,66.67
NJ,URGI-MED FAMILY MEDICAL CENTER,2,1,1,100.0
NJ,Union County Healthcare Associates LLC,1,4,0,0.0
NJ,Union County Healthcare Associates LLC,2,2,1,50.0
NJ,Union Cty Hlth Care Assocs,1,2,2,100.0
NJ,Univ Radiology Atlantic,1,4,2,50.0
NJ,Univ Radiology Atlantic,2,2,1,50.0
NJ,University Anesthesia Assoc,1,3,1,33.33
NJ,University Anesthesia Assoc,2,1,1,100.0
NJ,University Center For Ambulatory Surgery,1,1,1,100.0
NJ,University Gyn Ob Uro Association,1,1,0,0.0
NJ,University Physician Associates,1,22,19,86.36
NJ,University Physician Associates,2,2,0,0.0
NJ,"University Radiology  at Cooper, LLC",1,9,8,88.89
NJ,"University Radiology  at Cooper, LLC",2,1,1,100.0
NJ,University Radiology At Cooper,1,6,3,50.0
NJ,University Radiology At Cooper,2,3,0,0.0
NJ,University Radiology At Trinitas,1,5,3,60.0
NJ,University Radiology At Trinitas,2,2,1,50.0
NJ,University Radiology Atlantic,1,1,1,100.0
NJ,University Radiology Group,1,6,4,66.67
NJ,University Radiology Group,2,2,1,50.0
NJ,"University Radiology Group, LLC",1,16,6,37.5
NJ,"University Radiology Group, LLC",2,10,5,50.0
NJ,"University Radiology Group, LLC",3,2,0,0.0
NJ,"University Radiology Group, LLC",4,1,0,0.0
NJ,"University Radiology at Trinitas, LLC",1,7,4,57.14
NJ,"University Radiology at Trinitas, LLC",2,3,0,0.0
NJ,"University Radiology at Trinitas, LLC",3,1,0,0.0
NJ,University Radiology-Atlanti,1,1,0,0.0
NJ,University Radiology-Atlanti,2,1,1,100.0
NJ,"University Radiology-Atlantic, LLC",1,8,7,87.5
NJ,"University Radiology-Atlantic, LLC",2,1,1,100.0
NJ,Virtua Medical Group,1,32,24,75.0
NJ,Virtua Medical Group,2,3,0,0.0
NJ,Virtua Medical Group,3,1,1,100.0
NJ,Virtua Surgical Group Cherry Hill/Sewell,1,41,28,68.29
NJ,Virtua Surgical Group Cherry Hill/Sewell,2,6,2,33.33
NJ,Virtua Surgical Group Cherry Hill/Sewell,3,3,1,33.33
NJ,Virtua Surgical Group Cherry Hill/Sewell,4,1,0,0.0
NJ,Virtua Surgical Group Cherry Hill/Sewell,5,1,0,0.0
NJ,Vps Medical Svcs,1,1,1,100.0
NJ,Washington St Pediatrics,1,1,0,0.0
NJ,Workit Health Nj,1,1,0,0.0
NM,Hear USA,1,1,0,0.0
NM,Hear USA,2,1,1,100.0
NM,Hospitalist Medicine Physicians of Texas PLLC,1,1,0,0.0
NM,Hospitalist Medicine Physicians of Texas PLLC,2,1,1,100.0
NV,9AMHealth Medical Group of California PC,1,1,0,0.0
NV,A Plus Urgent Care,1,1,0,0.0
NV,AEMS,1,2,2,100.0
NV,APOLLOCARE PARTNERS OF NEVADA INC,1,6,6,100.0
NV,Absolute Primary Care Center,2,3,0,0.0
NV,Access Primary Care Physicians,1,4,3,75.0
NV,Advanced Neuro Conn Ections,1,1,1,100.0
NV,"Advanced Sierra Eyecare, INC",1,1,1,100.0
NV,Advocate Medical Partners,1,1,1,100.0
NV,Affiliated Physical Therapy,1,6,1,16.67
NV,Affiliated Physical Therapy,2,3,1,33.33
NV,Ageless Mens Health,1,1,0,0.0
NV,Ageless Mens Health,2,1,1,100.0
NV,Al Medical Group,1,1,1,100.0
NV,Alma Community Network,1,1,1,100.0
NV,Alonso Medical Center PLLC,1,4,2,50.0
NV,Alonso Medical Center PLLC,2,2,1,50.0
NV,Alonso Medical Center PLLC,3,1,1,100.0
NV,American Specialty Health Group,1,1,1,100.0
NV,Anders & Dunaway Nutrition Consultants,1,1,1,100.0
NV,Angeles Medical Centers,1,1,0,0.0
NV,Angeles Medical Centers,2,1,0,0.0
NV,Angeles Medical Centers,3,1,1,100.0
NV,Apex Wound Management,1,1,1,100.0
NV,Ati Physical Therapy,1,2,0,0.0
NV,Ati Physical Therapy,2,2,0,0.0
NV,Ati Physical Therapy,3,1,0,0.0
NV,Babak Hooshmand MD PLLC,1,1,1,100.0
NV,Biliana M Darzev,1,3,1,33.33
NV,Biliana M Darzev,2,2,0,0.0
NV,Biliana M Darzev,3,1,0,0.0
NV,Biliana M Darzev,4,1,1,100.0
NV,Blake Jacob L,1,1,0,0.0
NV,Blake Jacob L,2,1,1,100.0
NV,"Brown, Calvanese, Cameron Ltd",1,2,2,100.0
NV,C C Health Care Services,1,1,1,100.0
NV,Cameron Foot And Ankle,1,2,1,50.0
NV,Capability Health And Human Services,1,1,1,100.0
NV,Caremore Health Medical Partners West PC,1,1,1,100.0
NV,Carson Tahoe Medical Group,1,2,2,100.0
NV,Carson Tahoe Regional Healthcare - Mallory,1,2,0,0.0
NV,Carson Tahoe Regional Healthcare - Mallory,2,2,0,0.0
NV,Carson Valley Medical Center Rural Health Clinic,1,1,1,100.0
NV,Ch Medical,1,1,1,100.0
NV,Childrens Hospital Los Angeles Medical Group,1,3,1,33.33
NV,Childrens Hospital Los Angeles Medical Group,2,2,0,0.0
NV,Childrens Hospital Los Angeles Medical Group,3,2,1,50.0
NV,Christopher Dietrich,1,1,0,0.0
NV,Chynoweth Hill and Leavitt LLC,1,3,2,66.67
NV,Chynoweth Hill and Leavitt LLC,2,1,0,0.0
NV,Chynoweth Hill and Leavitt LLC,3,1,1,100.0
NV,Community Care Services LLC,1,8,7,87.5
NV,Community Care Services LLC,2,1,1,100.0
NV,Community Health Alliance,1,2,0,0.0
NV,Community Health Alliance,2,1,1,100.0
NV,Community Health Empowerment & Support Svcs,1,1,0,0.0
NV,Communityhealth Allied Medical Providers Pappas,1,1,0,0.0
NV,Communityhealth Allied Medical Providers Pappas,2,1,0,0.0
NV,Communityhealth Allied Medical Providers Pappas,3,1,1,100.0
NV,Compassionate Care For Women,1,1,1,100.0
NV,Comprehensive Digestive Institute Of Nevada,1,1,0,0.0
NV,Comprehensive Digestive Institute Of Nevada,2,1,1,100.0
NV,Comprehensivie Home Health Solutions LLC,1,2,1,50.0
NV,Creek View Home Health LLC,1,2,1,50.0
NV,Creek View Home Health LLC,2,1,0,0.0
NV,Crum Stefanko And Jones Ltd,1,2,1,50.0
NV,Crum Stefanko And Jones Ltd,2,1,1,100.0
NV,Cvmc Outpatient Behavioral Health Clinic,1,1,0,0.0
NV,Cvmc Outpatient Behavioral Health Clinic,2,1,0,0.0
NV,Cvmc Outpatient Behavioral Health Clinic,3,1,1,100.0
NV,David Camp Physical Therapy,1,6,5,83.33
NV,Desert Dietitians,1,1,1,100.0
NV,Desert Orthopaedic Center,1,10,5,50.0
NV,Desert Orthopaedic Center,2,2,1,50.0
NV,Desert Orthopaedic Center,3,1,1,100.0
NV,Desert Peace Therapy LLC,1,2,1,50.0
NV,Diane M Thomas,1,1,1,100.0
NV,Digestive Associates,1,2,2,100.0
NV,Digestive Associates,2,1,0,0.0
NV,Digestive Associates,3,1,1,100.0
NV,"Digestive Associates, LLP",1,1,1,100.0
NV,Dignity Health Medical Group Nevada,1,6,3,50.0
NV,Dignity Health Medical Group Nevada,2,3,2,66.67
NV,Dignity Health Medical Group Nevada,3,1,1,100.0
NV,Dignity Select Nevada,1,2,1,50.0
NV,Dispatchhealth,1,1,0,0.0
NV,Dispatchhealth,2,1,0,0.0
NV,Dispatchhealth,3,1,0,0.0
NV,Dispatchhealth,4,1,1,100.0
NV,Dr. Pinocchio OTD Inc.,1,3,2,66.67
NV,Dr. Pinocchio OTD Inc.,2,1,1,100.0
NV,Eagle Quest,1,1,0,0.0
NV,Eds I/Homansky Practices of Nevada PC,1,1,1,100.0
NV,Eliana Home Healthcare Agency,1,2,1,50.0
NV,Eliana Home Healthcare Agency,2,1,0,0.0
NV,Eliana Home Healthcare Agency,3,1,0,0.0
NV,Elizabeth A Hutson MD,1,1,0,0.0
NV,Elizabeth A Hutson MD,2,1,1,100.0
NV,Elko Family Wellness Center,1,1,0,0.0
NV,Elko Family Wellness Center,2,1,0,0.0
NV,Elko Family Wellness Center,3,1,1,100.0
NV,Em & M Therapy PLLC,1,1,0,0.0
NV,Em & M Therapy PLLC,2,1,0,0.0
NV,Essence Endocrinology,1,1,1,100.0
NV,Eugene Rosenman MD,1,1,0,0.0
NV,Eugene Rosenman MD,2,1,1,100.0
NV,Ever Brave Treatment Centers,1,1,0,0.0
NV,Ever Brave Treatment Centers,2,1,0,0.0
NV,Ever Brave Treatment Centers,3,1,0,0.0
NV,Ever Brave Treatment Centers,4,1,0,0.0
NV,Firstmed Health & Wellness Center,1,1,1,100.0
NV,Focus Mental Health Solutions,1,1,0,0.0
NV,Focus Mental Health Solutions,2,1,1,100.0
NV,Freedom Physical Therapy And Performance Center,1,1,0,0.0
NV,Freedom Physical Therapy And Performance Center,2,1,1,100.0
NV,Frieda M Hulka MD Chartered,1,2,2,100.0
NV,Ginger Io of California Medical PC,1,1,0,0.0
NV,Ginger Io of California Medical PC,2,1,0,0.0
NV,Grover C. Dils Medical Center,2,1,0,0.0
NV,Grow Healthcare Group,1,1,0,0.0
NV,Grow Healthcare Group,2,1,0,0.0
NV,Grow Healthcare Group,3,1,1,100.0
NV,"Headway California Behavioral Health Services, P.C.",1,5,1,20.0
NV,"Headway California Behavioral Health Services, P.C.",2,3,2,66.67
NV,Heart Center of Nevada,1,1,0,0.0
NV,Heart Center of Nevada,2,1,1,100.0
NV,Hemostasis And Thrombosis Center of Nevada,1,1,1,100.0
NV,High Risk Pregnancy Ctr,1,5,3,60.0
NV,High Risk Pregnancy Ctr,2,1,0,0.0
NV,High Risk Pregnancy Ctr,3,1,0,0.0
NV,High Risk Pregnancy Ctr,4,1,0,0.0
NV,Hometown Health Management Company,1,1,0,0.0
NV,Hometown Health Management Company,2,1,1,100.0
NV,Hoover Emergency Physicians,1,1,1,100.0
NV,Hope Christian Health Ctr,1,1,1,100.0
NV,Hope Christian Health Ctr Mlk,1,1,0,0.0
NV,Human Behavior Institute Clinical Svcs,1,1,0,0.0
NV,Human Behavior Institute Clinical Svcs,2,1,0,0.0
NV,Human Behavior Institute Clinical Svcs,3,1,1,100.0
NV,Infectious Diseases of So Nevada,1,2,0,0.0
NV,Infectious Diseases of So Nevada,2,2,2,100.0
NV,Intermountain Healthcare,1,6,1,16.67
NV,Intermountain Healthcare,2,5,2,40.0
NV,Intermountain Healthcare,3,1,0,0.0
NV,Intermountain Healthcare,4,1,0,0.0
NV,Intermountain Healthcare,5,1,0,0.0
NV,Intermountain Healthcare,6,1,0,0.0
NV,"Iriye Medical Group, PLLC",1,6,4,66.67
NV,"Iriye Medical Group, PLLC",2,1,0,0.0
NV,"Iriye Medical Group, PLLC",3,1,1,100.0
NV,Jackson Physical Therapy,1,1,0,0.0
NV,Jackson Physical Therapy,2,1,1,100.0
NV,Jeffrey Ross Gunter MD,1,1,1,100.0
NV,Jeffrey Zollinger D O PC,1,1,0,0.0
NV,Kaelani Queen Dba Stars Align Doula,1,1,0,0.0
NV,Kaelani Queen Dba Stars Align Doula,2,1,0,0.0
NV,Karissa A Wight,1,1,1,100.0
NV,Kec Chang Medical Associates PC,1,1,0,0.0
NV,Kec Chang Medical Associates PC,2,1,1,100.0
NV,Kelly Hawkins Physical Therapy,1,2,1,50.0
NV,Kelly Hawkins Physical Therapy,2,1,1,100.0
NV,Kelly Hawkins Physical Therapy Works,1,1,1,100.0
NV,Kidney Specialists of Southern Nevada,1,1,0,0.0
NV,Kids Therapy Place,1,2,0,0.0
NV,Kids Therapy Place,2,2,2,100.0
NV,Kids Therapy Place LLC,1,1,1,100.0
NV,Kime Performance Nevada LLC,1,2,0,0.0
NV,Kime Performance Nevada LLC,2,2,0,0.0
NV,Koinonia Foster Homes,1,1,0,0.0
NV,Koinonia Foster Homes,2,1,0,0.0
NV,Koinonia Foster Homes,3,1,0,0.0
NV,Koinonia Foster Homes,4,1,0,0.0
NV,Koinonia Foster Homes,5,1,1,100.0
NV,LCAnderson LLC,1,2,1,50.0
NV,LCAnderson LLC,2,1,1,100.0
NV,Lab Medicine Consultants,1,1,0,0.0
NV,Lab Medicine Consultants,2,1,0,0.0
NV,Lab Medicine Consultants,3,1,1,100.0
NV,Las Vegas Family Clinic,1,3,3,100.0
NV,Las Vegas Gastroenterology,1,2,0,0.0
NV,Las Vegas Gastroenterology,2,2,2,100.0
NV,Las Vegas Infusion Ctr,1,1,0,0.0
NV,Las Vegas Medical Group,1,1,0,0.0
NV,Las Vegas Medical Group,2,1,0,0.0
NV,Las Vegas Pain Institute And Medical Center,1,1,1,100.0
NV,Las Vegas Skin Cancer Clinics,1,3,2,66.67
NV,Las Vegas Skin Cancer Clinics,2,1,0,0.0
NV,Las Vegas Skin Cancer Clinics,3,1,0,0.0
NV,"Levy Nevada Fertility Center, PC",1,1,1,100.0
NV,Lisa M Stevens,1,1,0,0.0
NV,Lisa M Stevens,2,1,0,0.0
NV,Lisa M Stevens,3,1,0,0.0
NV,Livewell Nutrition,1,1,0,0.0
NV,Lloyds Homecare Services,1,1,1,100.0
NV,Lv Surgery Associates,1,2,2,100.0
NV,MEDINIX MEDICAL SERVICES SINGH PLLC,1,3,2,66.67
NV,MEDINIX MEDICAL SERVICES SINGH PLLC,2,1,0,0.0
NV,MEDINIX MEDICAL SERVICES SINGH PLLC,3,1,1,100.0
NV,Maxx Therapy Solutions PLLC,1,1,0,0.0
NV,Maxx Therapy Solutions PLLC,2,1,0,0.0
NV,Maxx Therapy Solutions PLLC,3,1,0,0.0
NV,Maxx Therapy Solutions PLLC,4,1,1,100.0
NV,Meadows Eye Physicians & Surgeons,1,1,0,0.0
NV,Medicaid State Terms CBH 12.30.25,1,1,0,0.0
NV,Medical Specialists Assoc PC,1,1,1,100.0
NV,Mesa View Medical Group,1,1,0,0.0
NV,Mesa View Medical Group,2,1,1,100.0
NV,Miller & Turner Ob/Gyn,1,1,1,100.0
NV,Mission Treatment Centers,1,1,0,0.0
NV,Mission Treatment Centers,2,1,1,100.0
NV,Mochi Medical,1,1,0,0.0
NV,Mochi Medical,2,1,0,0.0
NV,Mochi Medical,3,1,1,100.0
NV,Mustard Seed Counseling Ctr,1,1,1,100.0
NV,My Family Doc,1,1,0,0.0
NV,My Family Doc,2,1,1,100.0
NV,My Left Foot Children's Therapy,1,1,1,100.0
NV,My Nutrition My Life,1,1,0,0.0
NV,My Nutrition My Life,2,1,0,0.0
NV,NEW CENTURY REHABILITATION LLC,1,2,2,100.0
NV,NEW CENTURY REHABILITATION LLC,2,1,0,0.0
NV,NKDHC Rudnitsky PLLC,1,1,0,0.0
NV,NKDHC Rudnitsky PLLC,2,1,1,100.0
NV,NV Medicaid Terms 8.28.25,1,1,0,0.0
NV,Nevada Comprehensive Pain Center,1,2,2,100.0
NV,Nevada Critical Care Consultants,1,3,0,0.0
NV,Nevada Critical Care Consultants,2,3,0,0.0
NV,Nevada Heart & Vascular Ctr,1,1,0,0.0
NV,Nevada Heart and Vascular Center(Resh) LLP,1,3,2,66.67
NV,Nevada Post Acute Medical Svcs Scherr 1,1,1,1,100.0
NV,Nevada Retina Center,1,1,0,0.0
NV,Nevada Urban Indians,1,1,0,0.0
NV,Nevada Urban Indians,2,1,0,0.0
NV,Northern Nevada H O P E S,2,1,0,0.0
NV,Northern Nevada H O P E S,3,1,0,0.0
NV,Northern Nevada H O P E S,4,1,0,0.0
NV,Northern Nevada H O P E S,5,1,0,0.0
NV,Northern Nevada Hiv Outpatient Program Education & Services,1,1,0,0.0
NV,Northern Nevada Hiv Outpatient Program Education & Services,2,1,0,0.0
NV,Northern Nevada Hiv Outpatient Program Education & Services,3,1,0,0.0
NV,Northern Nevada Hopes,1,1,1,100.0
NV,Northern Nevada Medical Group,1,1,1,100.0
NV,Nutrition 4 Body And Mind,1,1,0,0.0
NV,OSAMA HAIKAL MD LTD,1,1,1,100.0
NV,Oasis Rheumatology Medical Center Lee PLLC,3,1,0,0.0
NV,Orthopaedic Institute of Henderson,1,1,0,0.0
NV,Orthopaedic Institute of Henderson,2,1,1,100.0
NV,Orthopedic Foot & Ankle Institute,1,1,0,0.0
NV,Orthopedic Foot & Ankle Institute,2,1,1,100.0
NV,P3 Health Partners Medical Group,1,3,0,0.0
NV,P3 Health Partners Medical Group,2,4,0,0.0
NV,P3 Health Partners Medical Group,3,3,2,66.67
NV,P3 Health Partners Medical Group,4,2,0,0.0
NV,P3 Health Partners Medical Group,5,2,1,50.0
NV,P3 Health Partners Medical Group,6,1,0,0.0
NV,P3 Health Partners Medical Group,7,1,0,0.0
NV,P3 Health Partners Medical Group,8,1,0,0.0
NV,Pacific Coast Psychiatric Associate,1,3,3,100.0
NV,Parker Medical PLLC,1,1,0,0.0
NV,Pediatric Associates,1,1,1,100.0
NV,Pediatrix Medical Group,1,9,7,77.78
NV,Pediatrix Medical Group,2,2,1,50.0
NV,Pershing General Hospital,1,2,0,0.0
NV,Pershing General Hospital,2,1,0,0.0
NV,Pershing General Hospital,3,1,1,100.0
NV,Pinnacle Medical Group Hicks,1,2,2,100.0
NV,Pinnacle Medical Group Hicks PC,1,1,0,0.0
NV,Pinnacle Medical Group Hicks PC,2,1,0,0.0
NV,Pinnacle Medical Group Hicks PC,3,1,1,100.0
NV,Platinum Continuity And Specialty Clinic,1,2,2,100.0
NV,Platinum Hospitalists,1,8,1,12.5
NV,Platinum Hospitalists,2,7,7,100.0
NV,"Pokroy Medical Group of Nevada, Ltd.",1,5,4,80.0
NV,Premier Physicians Weight Loss And Wellness,1,2,2,100.0
NV,Primary Care 2 U,1,2,0,0.0
NV,Primary Care 2 U,2,2,0,0.0
NV,Prime Care Medical Services,1,1,0,0.0
NV,Prime Care Medical Services,2,1,0,0.0
NV,Prime Care Medical Services,3,1,0,0.0
NV,Pritchett Eye Care Associates,1,1,0,0.0
NV,Pritchett Eye Care Associates,2,1,0,0.0
NV,Pritchett Eye Care Associates,3,1,1,100.0
NV,Pro Health Therapeutic Empowermen,1,1,1,100.0
NV,"ProCare Hospice of Nevada, LLC",1,2,2,100.0
NV,Proud Moments Lic Behav Analyst Pll,2,1,0,0.0
NV,Proud Moments Lic Behav Analyst Pll,3,1,0,0.0
NV,Proud Moments Lic Behav Analyst Pll,4,1,0,0.0
NV,Proud Moments Lic Behav Analyst Pll,5,1,0,0.0
NV,Quest Counseling & Consulting,1,1,1,100.0
NV,Qureshi Al-Owir PLLC,1,1,0,0.0
NV,REWORK Battle Born PCP Adds,5,1,0,0.0
NV,REWORK Battle Born PCP Adds,6,1,0,0.0
NV,"Radiology Consultants, Ltd",1,1,0,0.0
NV,Radiology Specialists Ltd,1,1,1,100.0
NV,Red Rock Neurology & Pain Management,1,2,2,100.0
NV,Rejuven Health,1,1,0,0.0
NV,Rejuven Health,2,1,0,0.0
NV,Rejuven Health,3,1,1,100.0
NV,"Reliant Home Health Care, LLC",1,2,1,50.0
NV,"Reliant Home Health Care, LLC",2,1,0,0.0
NV,"Reliant Home Health Care, LLC",3,1,1,100.0
NV,Reno Orthopaedic Clinic,1,1,0,0.0
NV,Reno Orthopaedic Clinic,2,1,1,100.0
NV,"Reno Tahoe Anesthesia Weaver, PC",1,1,1,100.0
NV,Renown Children's,1,3,3,100.0
NV,Renown Health,1,8,4,50.0
NV,Renown Health,2,3,2,66.67
NV,Renown Health,3,1,0,0.0
NV,Renown Health,4,1,0,0.0
NV,Renown Health Urgent Care,1,3,1,33.33
NV,Renown Institute For Heart & Vascular Health,1,1,0,0.0
NV,Renown Institute For Heart & Vascular Health,2,1,0,0.0
NV,Renown Institute For Heart & Vascular Health,3,1,1,100.0
NV,Renown Medical Group Pediatric Specialty Care,1,1,0,0.0
NV,Renown Medical Group Pediatric Specialty Care,2,1,1,100.0
NV,Renown Surgery Care,1,1,0,0.0
NV,Renown Surgery Care,2,1,1,100.0
NV,Revere Health,1,1,1,100.0
NV,Rula Health,1,1,0,0.0
NV,Rula Health,2,1,0,0.0
NV,Rula Health,3,1,0,0.0
NV,Rula Health,4,1,1,100.0
NV,Rural Nevada Counseling,1,1,0,0.0
NV,Rural Nevada Counseling,2,1,1,100.0
NV,"SMI Imaging, LLC",1,9,5,55.56
NV,"SMI Imaging, LLC",2,1,0,0.0
NV,"SMI Imaging, LLC",3,1,0,0.0
NV,"SMI Imaging, LLC",4,1,0,0.0
NV,"SMI Imaging, LLC",5,1,0,0.0
NV,"SMI Imaging, LLC",6,1,1,100.0
NV,"SPEAKEASY THERAPY SERVICES, LLC",1,2,2,100.0
NV,Sagebrush Healthcare,1,4,1,25.0
NV,Saint Marys Medical Group,1,1,0,0.0
NV,Saint Marys Medical Group,2,1,1,100.0
NV,Sate Medicaid Terms Groups 12.12.2025,1,1,1,100.0
NV,Sea Mareverett Medical,1,1,1,100.0
NV,Select Physical Therapy,1,2,1,50.0
NV,Serenity Counseling Services Hawaii,1,1,1,100.0
NV,Serenity Mental Heal Th,1,1,1,100.0
NV,Shadow Emergency Physicians PLLC,1,1,0,0.0
NV,Shadow Emergency Physicians PLLC,2,1,1,100.0
NV,Shadow Emergency Physicians Pllc,1,1,0,0.0
NV,Shelin Agrawal And Hyer PLLC,1,1,0,0.0
NV,Shelin Agrawal And Hyer PLLC,2,1,1,100.0
NV,Smith Therapy Partners,1,16,14,87.5
NV,Smith Therapy Partners,2,2,1,50.0
NV,"Smith Therapy Partners, LLC",2,1,0,0.0
NV,Sojourn Counseling Group,1,1,1,100.0
NV,Sondermind Provider Network,1,2,0,0.0
NV,Sondermind Provider Network,2,2,1,50.0
NV,Southern Nevada Community Health Ctr,1,1,0,0.0
NV,Southern Nevada Community Health Ctr,2,1,0,0.0
NV,Southern Nevada Health District,1,4,2,50.0
NV,Southern Nevada Health District,2,1,0,0.0
NV,Southern Nevada Health District,3,1,0,0.0
NV,Southern Nevada Surgery Specialists,1,1,0,0.0
NV,Southern Nevada Surgery Specialists,2,1,1,100.0
NV,St Rose Pediatrics,1,3,2,66.67
NV,St Rose Pediatrics,2,1,1,100.0
NV,State Medicaid Terms 10.1.2025,1,1,1,100.0
NV,State Medicaid Terms 10.9.2025,1,1,0,0.0
NV,State Medicaid Terms 10.9.2025,2,1,0,0.0
NV,State Medicaid Terms 11.1.2025,1,1,0,0.0
NV,State Medicaid Terms 8.31.2025,1,1,0,0.0
NV,State Medicaid Terms Groups 12.12.25,1,1,0,0.0
NV,State Medicaid Terms Groups 12.12.25,2,1,0,0.0
NV,State Medicaid Terms Individual 12.12.12,1,1,0,0.0
NV,State Medicaid Terms Individual 12.12.12,2,1,1,100.0
NV,State of Nevada,1,1,0,0.0
NV,State of Nevada,2,1,0,0.0
NV,Summit Pediatrics,1,1,0,0.0
NV,Summit Pediatrics,2,1,1,100.0
NV,"Sunrise MountainView Multi-Specialty Clinics, LLC",1,1,0,0.0
NV,"Sunrise MountainView Multi-Specialty Clinics, LLC",2,1,0,0.0
NV,Sunrise Mountainview Multispecialty Clinics,1,5,1,20.0
NV,Sunrise Mountainview Multispecialty Clinics,2,5,1,20.0
NV,Sunrise Pediatrics,1,1,0,0.0
NV,Sunrise Pediatrics,2,1,0,0.0
NV,Swift Institute,1,1,0,0.0
NV,Swift Institute,2,1,0,0.0
NV,Swift Institute,3,1,1,100.0
NV,The Doula Network,1,1,0,0.0
NV,The Speech School,1,2,2,100.0
NV,The Speech School LLC,1,1,0,0.0
NV,The Speech School LLC,2,1,0,0.0
NV,Theraplay Solutions,3,1,0,0.0
NV,Thomas Dermatology,1,2,1,50.0
NV,Thomas Dermatology,2,1,1,100.0
NV,"Thomas Dermatology, Inc",1,1,1,100.0
NV,Thrive Wellness Of Reno,1,2,2,100.0
NV,Thrive Wellness of Reno,1,3,2,66.67
NV,Thrive Wellness of Reno,2,1,0,0.0
NV,Total Family Care Specialists,1,1,0,0.0
NV,UNLV Health,1,13,10,76.92
NV,UNLV Health,2,2,2,100.0
NV,USA Vein Clinics of Nevada PLLC,1,3,2,66.67
NV,Ultimate U Medical,1,2,2,100.0
NV,Ultimate U Medical,2,1,0,0.0
NV,Ultimate U Medical,3,1,0,0.0
NV,Ultimate U Medical,4,1,0,0.0
NV,Unite Medical Group,1,1,1,100.0
NV,United Critical Care,1,5,3,60.0
NV,United Critical Care,2,2,0,0.0
NV,United Critical Care,3,2,0,0.0
NV,United Critical Care,4,2,1,50.0
NV,United Critical Care,5,1,0,0.0
NV,University Medical Center of Southern Nevada,1,3,1,33.33
NV,University Medical Center of Southern Nevada,2,2,2,100.0
NV,University of Utah Specialty Services,1,1,1,100.0
NV,Unlv Medicine,1,1,0,0.0
NV,Unlv Medicine,2,1,0,0.0
NV,Unlv Medicine Dba Unlv Health,1,12,6,50.0
NV,Unlv Medicine Dba Unlv Health,2,6,3,50.0
NV,Unlv Medicine Dba Unlv Health,3,2,1,50.0
NV,Usa Vein Clinics of Nevada PLLC,1,1,1,100.0
NV,Valley Anesthesiology Consultants,1,1,1,100.0
NV,Valley Oaks Medical Group,1,2,0,0.0
NV,Valley Oaks Medical Group,2,2,0,0.0
NV,Valley Oaks Medical Group,3,2,0,0.0
NV,Vascular Neurology Las Vegas,1,1,1,100.0
NV,Veins And Wellness Medical Group,1,1,0,0.0
NV,Veins And Wellness Medical Group,2,1,0,0.0
NV,Vera Whole Health Wa PC,1,3,2,66.67
NV,Vera Whole Health Wa PC,2,1,0,0.0
NV,Vera Whole Health Wa PC,3,1,1,100.0
NV,Viren B Patel DO A Professional Corporation,1,1,1,100.0
NV,Vituity-Nevada Medical Services Koury & Partners PC,1,4,1,25.0
NV,Vituity-Nevada Medical Services Koury & Partners PC,2,2,2,100.0
NV,Vivida Dermatology,1,1,1,100.0
NV,Weingrow Wellness & Medical Center,1,1,0,0.0
NV,Weingrow Wellness & Medical Center,2,1,1,100.0
NV,Well Care Medical And Behavioral Services,1,1,1,100.0
NV,Well Care Pharmacy,1,1,0,0.0
NV,Well Care Pharmacy,2,1,0,0.0
NV,Well Care Pharmacy,3,1,0,0.0
NY,1417401266,1,1,0,0.0
NY,1417401266,2,1,1,100.0
NY,181st Street Medical PC,1,1,0,0.0
NY,181st Street Medical PC,2,1,1,100.0
NY,3 Visions Opthalmology PC,1,1,1,100.0
NY,3584 Jerome Avenue Medical,1,1,1,100.0
NY,7 NSLIJ NORTHWELL 20220630211823- REWORK,1,1,0,0.0
NY,7 NSLIJ NORTHWELL 20220630211823- REWORK,2,1,1,100.0
NY,7 NSLIJ Northwell Southside TIN 853953395- TERM NON-PAR,1,1,1,100.0
